#Software: Microsoft Internet Information Services 5.0
#Version: 1.0
#Date: 2004-01-15 09:34:49
#Fields: date time c-ip cs-method cs-uri-stem sc-status sc-bytes cs-bytes time-taken cs-version cs(User-Agent) 
2004-01-15 23:59:27 24.225.66.201 GET /pakistan/thumbnails/15scafold.jpg 200 3547 597 484 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:27 24.225.66.201 GET /pakistan/thumbnails/16courtyard.jpg 200 3332 599 516 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:27 24.225.66.201 GET /pakistan/thumbnails/17Old+City+street+scene.jpg 200 3097 617 750 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:27 24.225.66.201 GET /pakistan/thumbnails/19camel+cart.jpg 200 2280 602 766 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:27 24.225.66.201 GET /pakistan/thumbnails/20masai+village.jpg 200 2401 605 718 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:28 24.225.66.201 GET /pakistan/thumbnails/21jumping+with+masai.jpg 200 4665 612 797 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:28 24.225.66.201 GET /pakistan/thumbnails/22our+group.jpg 200 3650 601 797 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:28 24.225.66.201 GET /pakistan/thumbnails/23elephant+stud.jpg 200 3082 605 1016 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:28 24.225.66.201 GET /pakistan/thumbnails/24lions+on+road.jpg 200 2952 607 813 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:28 24.225.66.201 GET /pakistan/thumbnails/25playingcards_hippo_mara.jpg 200 3536 613 984 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:30 24.225.66.201 GET /pakistan/pages/01skyline.htm 200 1766 592 219 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:30 24.225.66.201 GET /pakistan/images/next.gif 200 600 598 187 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:30 24.225.66.201 GET /pakistan/images/home.gif 200 614 598 188 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
2004-01-15 23:59:31 24.225.66.201 GET /pakistan/images/01skyline.jpg 200 27307 603 953 HTTP/1.1 Mozilla/5.0+(Macintosh;+U;+PPC;+en-US;+rv:0.9.4.1)+Gecko/20020318+Netscape6/6.2.2
